"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,41.520646,23.159745,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,41.867054,88.955428,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,50.332137,290.840965,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,55.993834,129.241599,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,56.742863,385.940059,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,24.884110,106.076627,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,39.329641,13.137926,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,36.000502,30.656019,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,46.981519,295.331166,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,54.612398,247.844312,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,72.274872,661.748401,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,54.642331,387.645999,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,81.202793,412.037979,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,72.731922,333.871815,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.peekLast","avgt",1,3,67.763060,398.872450,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,20245.724821,63560.986740,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,38577.413939,62435.612516,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,54645.412039,1298.334314,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,74376.145920,3116.933552,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,94968.039366,31636.431886,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,115091.155409,59224.562078,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,133420.529705,25963.158212,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,166703.114812,137586.086271,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,185918.161365,444729.869230,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.poll","avgt",1,3,216056.958385,382648.161198,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.pollFirst","avgt",1,3,19634.475758,51448.242295,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.pollFirst","avgt",1,3,35682.428710,4045.454574,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.pollFirst","avgt",1,3,54123.486962,7956.007842,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.pollFirst","avgt",1,3,70908.286930,9593.136614,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.pollFirst","avgt",1,3,91231.463519,11043.821421,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.pollFirst","avgt",1,3,107509.453609,20250.194968,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.pollFirst","avgt",1,3,130556.352094,17269.394068,"ns/op",70000
